Feature	Gain	Cover	Frequency
ctrx_quarter	0.264709496634951	0.0239413455586694	0.0176403207331042
cpayroll_trx	0.144457256610977	0.0378953829058208	0.0233676975945017
mcaja_ahorro	0.123606524704266	0.0102390670480734	0.0107674684994273
mtarjeta_visa_consumo	0.103034699442935	0.0219857845407855	0.018098510882016
ctarjeta_visa_transacciones	0.0640946176620443	0.00815247780636866	0.0109965635738832
mpayroll	0.0526449264097165	0.0263505902265366	0.0222222222222222
mprestamos_personales	0.0283822323429651	0.0382464592804005	0.0380297823596793
mcuentas_saldo	0.0236402518804419	0.0293192414485064	0.0384879725085911
mpasivos_margen	0.0221511701835194	0.0105646617033846	0.0139747995418099
Visa_mpagominimo	0.0177766826217291	0.0264707985132806	0.0229095074455899
cproductos	0.0176936296095078	0.0283077365496201	0.0336769759450172
mactivos_margen	0.0110948429238701	0.0311782454670443	0.0529209621993127
Visa_status	0.0106275235205286	0.0814376000231363	0.0371134020618557
mextraccion_autoservicio	0.0097183283045188	0.00191245996004738	0.00183276059564719
mrentabilidad_annual	0.0093206836232422	0.037139744433407	0.0508591065292096
mcuenta_corriente	0.00713545855526702	0.0182881724172803	0.0274914089347079
mtransferencias_recibidas	0.00691586701251383	0.00630741393543017	0.00847651775486827
mtarjeta_master_consumo	0.00588087488441308	0.00389944300989088	0.00847651775486827
Master_fechaalta	0.00538582094665805	0.0177075154426137	0.029553264604811
thomebanking	0.00477417862855016	0.0123368771349617	0.0164948453608247
tcallcenter	0.00432677684809956	0.0160343815860038	0.0107674684994273
mcomisiones_mantenimiento	0.00421599992874845	0.0419424563169611	0.0384879725085911
Visa_fechaalta	0.00383904560169547	0.0153146553163457	0.0245131729667812
ccallcenter_transacciones	0.00334531507340547	0.0285748238212761	0.0217640320733104
mautoservicio	0.00307063023853138	0.00302738082326127	0.00572737686139748
Visa_mpagospesos	0.00305775061444076	0.00494906625157206	0.00641466208476518
ccomisiones_otras	0.0029277597184587	0.0153732405907188	0.018098510882016
ccomisiones_mantenimiento	0.00285907305568742	0.0171367757890577	0.018098510882016
ctarjeta_debito_transacciones	0.00266922108798478	0.0082930086977724	0.00824742268041237
mcuenta_debitos_automaticos	0.00245223641981384	0.00689602263603229	0.0109965635738832
Master_msaldopesos	0.00238168836553305	0.0281652996265314	0.027262313860252
cliente_edad	0.00232901598251545	0.0294324487342538	0.0274914089347079
ccaja_ahorro	0.00190045859967319	0.0203170812914816	0.0160366552119129
mdescubierto_preacordado	0.00186781945930796	0.055612687378951	0.03184421534937
ccaja_seguridad	0.00179385691833931	0.00744646717577017	0.00847651775486827
Visa_msaldototal	0.00165419805139269	0.00185515759161607	0.00297823596792669
ccuenta_debitos_automaticos	0.00164332005971118	0.0106918664093182	0.00939289805269187
Master_status	0.0016065433071318	0.0332643948552833	0.0164948453608247
cprestamos_personales	0.00141368467821501	0.00219131331191223	0.00504009163802978
Master_msaldototal	0.0013547209146387	0.00730619286555479	0.00985108820160367
mrentabilidad	0.00130757060384535	0.00421828637268352	0.0119129438717068
