Feature	Gain	Cover	Frequency
ctrx_quarter	0.146411460099518	0.0249988493362278	0.0122869599682917
mcaja_ahorro	0.10621132324005	0.0211279137916445	0.0182322631787555
mpayroll	0.0917552945880803	0.0517213792377808	0.0194213238208482
ctarjeta_visa_transacciones	0.0850140633553874	0.0136692161137778	0.0107015457788347
cpayroll_trx	0.0789683345091858	0.0410318629623144	0.0118906064209275
mtarjeta_visa_consumo	0.0750924677668174	0.0123245475513712	0.0107015457788347
Visa_mpagominimo	0.0460582938295778	0.0168535889409536	0.0182322631787555
Visa_msaldopesos	0.0423800400284057	0.00759346737329478	0.011097899326199
mpasivos_margen	0.0312108345624076	0.0123855346083998	0.014268727705113
mprestamos_personales	0.0297692017218966	0.0469279166898906	0.0198176773682124
ctarjeta_debito_transacciones	0.0283182720972747	0.00740832250641525	0.00634165675782798
mcuentas_saldo	0.0274925060906444	0.0383609902681251	0.0344827586206897
mactivos_margen	0.0187966654808105	0.0380705086714748	0.0352754657154182
mtransferencias_recibidas	0.0168804888759205	0.00871045592840121	0.0154577883472057
ccomisiones_otras	0.0101855220538173	0.0190463511394349	0.0166468489892985
mautoservicio	0.00958889273045412	0.00705193584444417	0.00594530321046373
mrentabilidad_annual	0.00950076473464481	0.0280975449527857	0.0360681728101467
Master_fechaalta	0.0081274933784219	0.019085889173021	0.0325009908838684
Visa_fechaalta	0.00751991466850607	0.0206402488447123	0.0360681728101467
mcuenta_corriente	0.00738078203304223	0.0203504304909106	0.0210067380103052
cproductos	0.00570422916586315	0.0233801676222411	0.0182322631787555
cliente_edad	0.00553225382036693	0.0288764047952808	0.0388426476416964
mrentabilidad	0.00523459046092014	0.0256572805456431	0.0194213238208482
Master_mfinanciacion_limite	0.00517898215815704	0.0225820925081615	0.0285374554102259
mtarjeta_master_consumo	0.00481426362412606	0.00964786835375291	0.00475624256837099
cliente_antiguedad	0.00472628813289951	0.0103325164267108	0.0162504954419342
Master_msaldopesos	0.00458798186592222	0.0165156041395264	0.0166468489892985
cprestamos_personales	0.00413573564823294	0.00553946058434098	0.00475624256837099
Visa_msaldototal	0.00407655256681064	0.00423899152648445	0.00832342449464923
Visa_Fvencimiento	0.00398359459438909	0.0194598767985113	0.0277447483154974
chomebanking_transacciones	0.00384007843365013	0.0138801398536396	0.0194213238208482
Master_Fvencimiento	0.00370391280489053	0.026156158050921	0.0269520412207689
cmobile_app_trx	0.00369337432436874	0.00429845187355968	0.00673801030519223
Visa_mconsumototal	0.00348313932392583	0.0157476752900167	0.0225921521997622
Visa_mconsumospesos	0.00312108412522178	0.0168254762039854	0.0281411018628617
mcaja_ahorro_dolares	0.00277957211363143	0.0107195811989323	0.0118906064209275
Visa_mfinanciacion_limite	0.00262326107051463	0.0180246943582987	0.0221957986523979
Visa_mlimitecompra	0.00260700800523496	0.0165959566363316	0.0154577883472057
thomebanking	0.00252625830996285	0.00782417577246956	0.00554894966309949
Master_mpagospesos	0.00243948938649209	0.00546549649270925	0.00634165675782798
Visa_mpagospesos	0.00240068516719785	0.0125193469816031	0.0273483947681332
Master_mlimitecompra	0.00239233546473973	0.0109213634500982	0.01585414189457
mcomisiones_otras	0.00220105190918885	0.00860174667131554	0.0114942528735632
numero_de_cliente	0.00216232971774986	0.0126441555202866	0.0138723741577487
mcomisiones_mantenimiento	0.00213125589947064	0.007716749202025	0.00990883868410622
Visa_cconsumos	0.00209791865077395	0.00472682541263279	0.0122869599682917
Master_msaldototal	0.00207032466974184	0.0107000092778915	0.0103051922314705
ccaja_ahorro	0.00199235400054619	0.01339779962052	0.00792707094728498
ccomisiones_mantenimiento	0.00190803051544847	0.00412580850867493	0.00435988902100674
mcomisiones	0.00190012191143821	0.00818997923148875	0.0130796670630202
mtransferencias_emitidas	0.00148962660094575	0.00951446268606997	0.00990883868410622
Visa_mpagosdolares	0.00127903667506816	0.0124889504367129	0.00792707094728498
Visa_mconsumosdolares	0.00118734026157368	0.00501253291217496	0.00673801030519223
mcuenta_debitos_automaticos	0.00109239983907208	0.00460247989254165	0.00594530321046373
ccallcenter_transacciones	0.00106992973549946	0.0112419287412384	0.00475624256837099
active_quarter	0.00103024091288269	0.00448256433411832	0.00435988902100674
mttarjeta_visa_debitos_automaticos	0.00101894419922123	0.00680234379510912	0.00832342449464923
Visa_status	0.000978497808165396	0.0127250461197803	0.00673801030519223
catm_trx	0.000944111855145047	0.00730643964506346	0.00594530321046373
cextraccion_autoservicio	0.000879797084029559	0.00065994540535263	0.001585414189457
ctransferencias_recibidas	0.00086058394324948	0.00490217806198387	0.00832342449464923
Master_mconsumosdolares	0.000859827525007514	0.00135131350490834	0.00198176773682124
tcallcenter	0.000761633811856034	0.00763555826614704	0.00317082837891399
cpagomiscuentas	0.000757168509918106	0.00131126865367383	0.00237812128418549
ccaja_seguridad	0.0007391943385767	0.00287792334609571	0.00198176773682124
Master_fultimo_cierre	0.000691780560986029	0.00425590421912302	0.00673801030519223
ctarjeta_visa_debitos_automaticos	0.000652026653215889	0.00270260823879265	0.00515259611573524
mextraccion_autoservicio	0.000637052170935014	0.00329547226131948	0.00277447483154974
ctransferencias_emitidas	0.000633237370460031	0.00457698884192768	0.00515259611573524
ccuenta_debitos_automaticos	0.000611295482538831	0.00545152459383321	0.00317082837891399
Master_mconsumospesos	0.000548012290501086	0.00234654694123786	0.00277447483154974
Master_madelantopesos	0.000527037291388753	0.000276534725806271	0.000396353547364249
matm	0.0005188611959863	0.00324410848260323	0.00317082837891399
Visa_fultimo_cierre	0.000409715355270184	0.00372600446815444	0.00435988902100674
Master_status	0.000354280596211954	0.00142619111970885	0.00118906064209275
mforex_sell	0.000306003495817022	0.000393384350306953	0.000396353547364249
ctarjeta_master	0.000301150411608337	0.00249205366240323	0.00237812128418549
ctarjeta_debito	0.000276132350720084	0.00237992182193862	0.001585414189457
Visa_msaldodolares	0.000230512875216932	0.00213540420609593	0.00237812128418549
mpagomiscuentas	0.000216375439934067	0.0015045851730084	0.00237812128418549
ccajas_consultas	0.000180320256035258	0.00219597204358812	0.001585414189457
cseguro_vida	0.000173718427426667	0.0010497507470805	0.000792707094728498
