Feature	Gain	Cover	Frequency
ctrx_quarter	0.216058026121216	0.0213674248714236	0.0167437761621503
cpayroll_trx	0.117972926487903	0.0222198422864781	0.00561797752808989
mtarjeta_visa_consumo	0.101600743220219	0.0214572163786612	0.0136593963428068
mcaja_ahorro	0.0980147817935706	0.0147671332689113	0.0148711169861203
ctarjeta_visa_transacciones	0.0481745270463381	0.0093231056371754	0.00947345230226922
mpayroll	0.0311817999912375	0.0199454291140584	0.00760079312623926
mcuentas_saldo	0.0300338636943886	0.0234490792529458	0.0307336417713153
mprestamos_personales	0.0269049031180057	0.0253343842966288	0.0127781449658515
mactivos_margen	0.0186942250649919	0.0217052598506655	0.0308437981934347
mrentabilidad_annual	0.0151077588981769	0.0152657391625186	0.0308437981934347
Visa_status	0.0149737033353836	0.0200531176886096	0.00451641330689579
mcuenta_corriente	0.0147563195796096	0.0217389768956376	0.0350297422339722
cproductos	0.0112345822112575	0.0177378133357589	0.018285966071822
Master_fechaalta	0.0109312720341763	0.0125836597437396	0.0243445692883895
Visa_mpagominimo	0.0108526106082809	0.0169979136417236	0.0170742454285085
cliente_edad	0.00905846785595849	0.0293547148362569	0.0356906807666887
mtarjeta_master_consumo	0.0086163181133328	0.00331875436745502	0.00297422339722406
Visa_Fvencimiento	0.00715255302066085	0.0171759797197002	0.0315047367261511
Visa_fechaalta	0.00664240602866834	0.013552369824999	0.027428949107733
Master_Fvencimiento	0.00660259382350449	0.0166136694515765	0.0349195858118528
ccomisiones_otras	0.00644917662715828	0.0185614541870982	0.0178453403833444
mrentabilidad	0.00547797339594178	0.0094258328551968	0.0196078431372549
mcomisiones_mantenimiento	0.00540055937888271	0.0170009022849628	0.0120070500110156
tcallcenter	0.00528429307439064	0.00527746730834843	0.00198281559814937
numero_de_cliente	0.00527571427114108	0.0145709578916798	0.0237937871777925
mcuenta_debitos_automaticos	0.00522287243384314	0.00467223747910872	0.00682969817140339
mtransferencias_recibidas	0.00518029868434957	0.0106833558164662	0.0142101784534038
thomebanking	0.00500275689033448	0.00539751404446611	0.00374531835205993
chomebanking_transacciones	0.00493586225437632	0.0190597017218537	0.0153117426745979
Master_mfinanciacion_limite	0.00485623862259429	0.0127625608326328	0.0243445692883895
cliente_antiguedad	0.00474104340711742	0.009594004053811	0.020158625247852
Visa_msaldototal	0.004662246801245	0.00546181336426065	0.00947345230226922
Visa_mconsumospesos	0.00448948192487007	0.016271492415568	0.0187265917602996
Master_status	0.00448396044717934	0.0186309688459097	0.0046265697290152
ccuenta_debitos_automaticos	0.00400880735355866	0.00770105866024057	0.00517735183961225
ccallcenter_transacciones	0.00393417912827613	0.0146027613699679	0.00771094954835867
ctarjeta_debito_transacciones	0.00387197512881667	0.0133637860886847	0.00738048028200044
Visa_mfinanciacion_limite	0.00381459387649755	0.00865903189279662	0.0213703458911655
mcomisiones	0.00360189974436608	0.00903680474833968	0.0160828376294338
mcaja_ahorro_dolares	0.00360127340239919	0.0128614713549227	0.0146508041418815
Master_msaldopesos	0.00352376341493328	0.0131161462052901	0.0117867371667768
cprestamos_personales	0.00348133538285987	0.00230437962669111	0.0034148490857017
Visa_msaldopesos	0.00346808254772096	0.00650083136470232	0.0114562679004186
mpasivos_margen	0.00333964827888151	0.00986436667177508	0.0136593963428068
cmobile_app_trx	0.00326052300982059	0.00651697142987882	0.0102445472571051
mcomisiones_otras	0.00316727922180979	0.00772109892224028	0.013989865609165
Visa_mpagospesos	0.00310294477074009	0.00852551016801143	0.0148711169861203
ctransferencias_recibidas	0.0030992849876595	0.0103599282547487	0.0121172064331351
Master_fultimo_cierre	0.00304302289151878	0.00624593036554496	0.00980392156862745
mautoservicio	0.00295003242767399	0.00563612537232441	0.00495703899537343
ccaja_seguridad	0.00280317218812731	0.00196573399101762	0.0023132848645076
ccomisiones_mantenimiento	0.00277425591236126	0.00441516893078021	0.00286406697510465
Master_mlimitecompra	0.00275593355302508	0.00898115822916897	0.0114562679004186
mpagomiscuentas	0.00261487650822562	0.00558249331699013	0.00682969817140339
ctarjeta_master_transacciones	0.00261353207426557	0.00149995098485919	0.0023132848645076
ccajas_otras	0.00251262787014025	0.0252219918272472	0.00385547477417933
Visa_fultimo_cierre	0.00242022081458871	0.00954729215144849	0.00749063670411985
mplazo_fijo_dolares	0.00230767431271668	0.0167054093176196	0.00473672615113461
mtransferencias_emitidas	0.00228420130333606	0.0111880224976435	0.00660938532716457
ccaja_ahorro	0.00227187406083781	0.0175812105175526	0.0057281339502093
Visa_mconsumosdolares	0.00224293213900253	0.00948123235030467	0.00991407799074686
tpaquete4	0.00216177707422393	0.00977610949709686	0.0034148490857017
ctarjeta_visa_debitos_automaticos	0.00204712485507419	0.0110986519750764	0.0080414188147169
ctransferencias_emitidas	0.00204620440182528	0.00764881828976738	0.00716016743776162
Visa_mlimitecompra	0.0019930251285896	0.00759101813827413	0.0106851729455827
mdescubierto_preacordado	0.00187829540480628	0.0162223937736687	0.00396563119629874
cseguro_vida	0.00180838217928074	0.0031601231685636	0.00385547477417933
Visa_cconsumos	0.00173642548514766	0.00531341104909825	0.0123375192773739
Visa_mpagosdolares	0.00168106225968791	0.0119616496742873	0.0057281339502093
mforex_sell	0.00160931375576869	0.0013312126746641	0.00253359770874642
ccajas_consultas	0.00151401041008142	0.0183840317633699	0.00374531835205993
Master_msaldototal	0.00141099213463912	0.00385388850945374	0.00594844679444812
Master_mpagospesos	0.00128783371959455	0.00497987637607712	0.00583829037232871
Visa_mpagado	0.001239242520962	0.0106612106311141	0.00638907248292576
mttarjeta_visa_debitos_automaticos	0.00120105058093695	0.00394680782841661	0.00528750826173166
Master_mconsumospesos	0.00118588175904906	0.00614743039028911	0.00627891606080635
Visa_mconsumototal	0.00113274771856408	0.00552214638220109	0.00429610046265697
Master_cconsumos	0.00112259861664346	0.00440865584563031	0.00627891606080635
cpagomiscuentas	0.0011026114113907	0.00299759525206113	0.00407578761841815
