Feature	Gain	Cover	Frequency
ctrx_quarter	0.312651408200346	0.037155934205929	0.0142983230361871
cpayroll_trx	0.0389025606127886	0.0114856104351446	0.0060017652250662
V36b	0.038633275604584	0.000809211499928118	0.00176522506619594
V28	0.032728535146599	0.0371007401163973	0.00864960282436011
mcuentas_saldo	0.0210141578288053	0.0150173991958154	0.0148278905560459
mprestamos_personales	0.0162383541697819	0.0168127727615865	0.0088261253309797
V6	0.014525744030317	0.00733772451423081	0.00706090026478376
mactivos_margen	0.0123703071638394	0.0141483741876069	0.0135922330097087
V40b	0.0112140838979082	0.00624741593404027	0.00211827007943513
mv_status01	0.0101566876784943	0.0108865615290313	0.00423654015887026
V101b	0.00924720517068415	0.00223110380231316	0.00370697263901147
cproductos	0.00919044859930182	0.0102671653828036	0.00970873786407767
V101	0.00911152885795205	0.00332715521706422	0.0060017652250662
Visa_status	0.00895237682403505	0.00591130920564811	0.00176522506619594
cliente_edad	0.00842802871892979	0.0209029410992419	0.0240070609002648
mtarjeta_visa_consumo	0.00841836999731216	0.00848149594988479	0.00441306266548985
V40	0.00841498793216779	0.00160857634410246	0.00176522506619594
Master_fechaalta	0.0081844785226502	0.0102396794220639	0.0183583406884378
mv_mpagominimo	0.00802703539959889	0.00510998676750313	0.00529567519858782
mrentabilidad_annual	0.00794651894126818	0.00816120087985926	0.0118270079435128
V32	0.0073815054309897	0.0194679031551183	0.00353045013239188
mv_msaldototal	0.00698256827646309	0.00273475877697108	0.00264783759929391
V74b	0.00665446873865608	2.60230050742512e-05	0.000176522506619594
numero_de_cliente	0.00641631080027573	0.0146802780397125	0.017828773168579
ctarjeta_visa_transacciones	0.00640204364184709	0.00252279787948726	0.0028243601059135
thomebanking	0.00623288380505622	0.00248284954856626	0.00529567519858782
mtransferencias_recibidas	0.00621950265053657	0.0116793577441864	0.0127096204766108
chomebanking_transacciones	0.00616024163651657	0.0100143968251397	0.012180052956752
V89b	0.00612440561960077	0.00273132984363494	0.00776699029126214
tcallcenter	0.00576360067486763	0.00315833264838504	0.00264783759929391
V10	0.0056081236456802	0.00402237773874103	0.00423654015887026
Visa_fechaalta	0.00556134271010938	0.00549870121394971	0.0102383053839365
V102	0.00524033576323587	0.00773193028423527	0.0128861429832304
V50	0.00517026814747681	0.0042747564543508	0.0100617828773169
mvr_msaldototal	0.00507457949550364	0.00365440456631304	0.00353045013239188
mcaja_ahorro	0.00498024761893305	0.00292994808242814	0.00494263018534863
V73b	0.00495476069185817	0.00791383142505229	0.00370697263901147
mvr_msaldopesos	0.00482616852482329	0.00414183288944995	0.00494263018534863
mv_status02	0.00437651759814558	0.00667587331075569	0.00229479258605472
V17	0.00435361618430618	0.0123023253466517	0.00335392762577229
Master_mfinanciacion_limite	0.00395937879666631	0.00345115852507107	0.00812003530450133
mv_status06	0.00382961800753415	0.000335511485685888	0.000529567519858782
Visa_Fvencimiento	0.00380651581977217	0.00407231944016736	0.00847308031774051
ccallcenter_transacciones	0.00372584127745417	0.00542694931674353	0.00370697263901147
