Feature	Gain	Cover	Frequency
ctrx_quarter	0.0618354006722785	0.0124057342093205	0.00572496322506262
ctarjeta_visa_transacciones	0.0364047246412156	0.00464036786584214	0.0035383453266012
V5	0.0318446270459908	0.00643575344153646	0.00538703136802767
V40	0.0265312721052588	0.00232592219992024	0.00131197073907685
cpayroll_trx	0.0249063220328397	0.0050460222989962	0.00119270067188805
V28	0.0209603531988761	0.00654218800179927	0.0016499025961118
V7	0.0179437098734099	0.012429260015258	0.00383652049457321
V36b	0.0169929265899887	0.00187890757992798	0.00230588796565022
V89b	0.0148162330081345	0.0035121414736324	0.00663936707351012
mtarjeta_visa_consumo	0.0141622673606009	0.00468921314507893	0.00282272492346837
mcaja_ahorro	0.012732196079169	0.00635450010748382	0.00526776130083887
mvr_msaldopesos	0.012406674531195	0.00340083028527957	0.00314077843597185
V6	0.0111719796825366	0.00553169191919563	0.00522800461177593
mv_msaldopesos	0.0109941566185922	0.00257491128428557	0.00232576631018169
mcuentas_saldo	0.0108639194164028	0.0059854583649744	0.00602313839303463
mactivos_margen	0.0102503610788794	0.011465348137704	0.00882598497197153
mtransferencias_recibidas	0.008950688817117	0.00914823830351817	0.00759352761102056
V23	0.0086273433412345	0.00283664745923053	0.00129209239454538
mprestamos_personales	0.00846167178935935	0.0127931896538662	0.0035979803601956
V107b	0.00837470995873487	0.00574618556961874	0.00449250586411164
V21	0.00752544000639998	0.00254255285662994	0.00133184908360832
V10	0.0069209682032297	0.00369072126485055	0.00349858863753827
Master_fechaalta	0.00684028279954623	0.00770621684530329	0.0120860334751322
V101	0.00669626733024818	0.00370803861176584	0.00516836957818153
V4	0.00640844925987389	0.00379566954230504	0.00168965928517473
V40b	0.00636747991836652	0.00073630754164275	0.00119270067188805
cliente_edad	0.00620905129900237	0.01400022296369	0.0125233570548245
V90b	0.00608897086380796	0.000702463843977977	0.00139148411720272
mrentabilidad_annual	0.00592185915532912	0.00831327247377774	0.00761340595555202
V12	0.00588319311138559	0.00296114073541421	0.00371725042738441
V73b	0.00581723065282759	0.00622949283571225	0.00242515803283903
mv_fechaalta	0.00576259584537701	0.00717408607515553	0.00938257861885262
mv_status01	0.00564656495652623	0.00449753279636456	0.00141136246173419
numero_de_cliente	0.00564511293974142	0.00852304850558335	0.01097284618137
V11b	0.00555776406617328	0.0036156586658343	0.00534727467896474
cproductos	0.00543609823493758	0.00721079346252425	0.00475092434302071
Visa_fechaalta	0.00529512627996955	0.00532311656082735	0.00860732318212539
V102	0.00499729475257229	0.00630395940240639	0.00938257861885262
chomebanking_transacciones	0.00496620815387991	0.0139036323051346	0.00850793145946806
mv_status02	0.00496149959362425	0.00748640802474179	0.00149087583986006
mv_mpagominimo	0.0049559604260289	0.00235817681565911	0.00270345485627957
mvr_msaldototal	0.00495454554267709	0.00303132113594491	0.00329980519222359
mpasivos_margen	0.00483059530708714	0.0030426928452273	0.00490995109927245
V106b	0.00471133603236494	0.00230385482481344	0.00351846698206973
Master_Fvencimiento	0.00461774794809027	0.00642558595048856	0.00940245696338409
V46	0.00451839326501962	0.00535011171038315	0.00437323579692283
V53	0.00451167577085014	0.00225736481008824	0.00389615552816761
Visa_status	0.0044879718978593	0.0052539656706712	0.00125233570548245
V101b	0.00442386338514955	0.0020298972020674	0.00310102174690892
mv_msaldototal	0.00431460263200672	0.002043352745679	0.00212698286486701
Visa_Fvencimiento	0.00426217812952407	0.00548775719682165	0.00870671490478273
mcuenta_debitos_automaticos	0.00414738760142523	0.00761976835781603	0.00399554725082495
Master_mfinanciacion_limite	0.00412102881676323	0.00685458337932665	0.00842841808134219
ccallcenter_transacciones	0.00411146484315815	0.00506127150996968	0.00204746948674114
V52	0.00403069865803344	0.00337481046134177	0.00586411163678289
V111	0.00402359668519237	0.0035069949345588	0.0062219218383493
V50	0.00397521158785018	0.00373130868590834	0.00727547409851708
V102b	0.00391025337383641	0.00374880276628192	0.00723571740945414
V8	0.00381140837405271	0.00516436788410899	0.00413469566254522
tcallcenter	0.00378440026932363	0.00286636501300357	0.00139148411720272
cliente_antiguedad	0.00361840250685724	0.00402641203650014	0.00767304098914642
Master_mlimitecompra	0.00354279422888069	0.00611214131300245	0.00773267602274083
V52b	0.00347957498953801	0.00363413819981777	0.00677851548523039
V49	0.00345149901066502	0.00446726073503611	0.00673875879616746
V44	0.00343658555443632	0.0014421880636813	0.00155051087345446
V104	0.00341809386442909	0.00450186352569226	0.00681827217429333
V55	0.00338468184550047	0.00640907985572283	0.00606289508209756
V17	0.00336107623215863	0.00330928336668014	0.00137160577267125
mv_Fvencimiento	0.00332995681183269	0.00340980469888406	0.00725559575398561
Visa_msaldototal	0.00332908196624532	0.00121692430669346	0.00204746948674114
V103	0.00326238940456833	0.00425799464762165	0.00661948872897865
V50b	0.00322113594400523	0.00325542219946498	0.00703693396413947
V82	0.00319515137272685	0.0027814220515092	0.00304138671331452
V108b	0.00316195073321393	0.0030407077588189	0.00437323579692283
ccomisiones_otras	0.00315960872517312	0.00191564332567396	0.00302150836878305
V13	0.00308878077041137	0.00471326104899779	0.00632131356100664
thomebanking	0.00307591438080803	0.00499877065928166	0.00290223830159424
V25	0.00306777829386568	0.0020413600632767	0.000934282192978969
mtransferencias_emitidas	0.00306483739326419	0.00859035660761701	0.00572496322506262
V56	0.0030610434917993	0.00544568349295553	0.00582435494771995
V91b	0.00297743910634869	0.00312098222245638	0.0061026517711605
ccuenta_debitos_automaticos	0.00296518259612	0.00351216932561007	0.00206734783127261
V54b	0.00293216484168749	0.00266608194798668	0.0061622868047549
V15	0.00293101775728361	0.00269464744268342	0.00584423329225142
V33b	0.00292094879795514	0.00422844369931503	0.00373712877191587
ccajas_otras	0.00291896132620691	0.0147766869803361	0.00248479306643343
mv_cconsumos	0.0029073368491788	0.00312990751530025	0.00226613127658729
V48	0.00290035268817428	0.00100068205847234	0.000675863714069892
V74	0.00289616471787671	0.00112696191242358	0.00117282232735658
V54	0.0028490001813033	0.0101585323326838	0.00574484156959408
V109b	0.00284871543702665	0.00178700972640991	0.00125233570548245
Visa_mfinanciacion_limite	0.002847952793711	0.00263940532377549	0.00600326004850316
V84b	0.00281250774901775	0.00286122708272306	0.00576471991412555
V112	0.00277441711683464	0.00257087629232075	0.00455214089770604
mvr_msaldopesos2	0.00274601491000267	0.00446859256596828	0.00516836957818153
Visa_mpagospesos	0.00269992949439793	0.00643623958514668	0.00516836957818153
V37b	0.00264609431923085	0.0051965769238844	0.00502922116646126
V82b	0.00261643286186237	0.00234836076592943	0.0053075179899018
V45	0.00261328595573165	0.00253832239442184	0.00475092434302071
V86b	0.00260924016432357	0.00185688628718423	0.00489007275474099
V83	0.00257801941861515	0.00232197025748883	0.00481055937661512
Visa_msaldopesos	0.00257756675512056	0.00170046198460223	0.00258418478909076
mrentabilidad	0.00255060845620996	0.00270434094371135	0.00441299248598577
V80b	0.00253230868664767	0.00534158951161609	0.00532739633443327
V80	0.00251242286833176	0.00285787066621417	0.00310102174690892
V73	0.00249727970159023	0.00205512197864266	0.000775255436727229
V93b	0.00249033079563109	0.00156318414426897	0.00357810201566414
V112b	0.00248774479313288	0.00205838724322463	0.00415457400707669
V104b	0.002485780851797	0.0021445572109352	0.00421420904067109
V85b	0.00248530127566556	0.00188261847615265	0.00481055937661512
V70b	0.00247132405310265	0.00154728978021276	0.00127221405001392
V3	0.00246706390685364	0.00224572065782429	0.00163002425158033
Visa_mconsumospesos	0.00246434383139773	0.00546383538640169	0.00522800461177593
V47	0.00246383162416975	0.00335144670327438	0.00437323579692283
V91	0.00245417230813984	0.00266914718472904	0.00506897785552419
V16	0.00245003078301207	0.00131032160940929	0.000397566890629348
V34b	0.00243840831514335	0.00250744873037575	0.00463165427583191
V69	0.00237719521926105	0.00304551501016454	0.00564544984693675
V87	0.00235650954855448	0.00204453518873094	0.00178905100783207
mcomisiones_otras	0.00234428865589538	0.001917742351991	0.00393591221723055
ctarjeta_debito_transacciones	0.00232047681254265	0.00544269928014822	0.00288235995706278
mv_fultimo_cierre	0.0023106060351415	0.0111080751217586	0.00413469566254522
V77	0.00230831535361121	0.00139655437066952	0.000715620403132827
V45b	0.00224517721239086	0.00367713608294289	0.00411481731801376
V22	0.00222411495249415	0.00141123438849936	0.00069574205860136
mvr_Master_mlimitecompra	0.00221337521594921	0.00367569031210208	0.00443287083051723
V71	0.00220510493470092	0.00150243746177449	0.000974038882041904
V14	0.00219098958636816	0.00192216423324562	0.00401542559535642
Master_status	0.00218814462692503	0.00285034860664521	0.000993917226573371
V11	0.00218345387961717	0.00269008376954248	0.00399554725082495
V103b	0.00215982193358559	0.00217116699039999	0.00385639883910468
Visa_mpagominimo	0.00215439698779101	0.00125260977968153	0.00214686120939848
Visa_mlimitecompra	0.00213796966813469	0.00217581978986947	0.00489007275474099
V92b	0.00210373604575903	0.00194752269931369	0.00449250586411164
mcomisiones	0.00210135544992825	0.00161694200596694	0.00411481731801376
mvr_mpagominimo	0.00209433622844788	0.00247737416488896	0.0027432115453425
V111b	0.00207915552126955	0.00188853676820748	0.00379676380551028
V92	0.00207818199777369	0.0024583472129444	0.0042738440742655
mv_mfinanciacion_limite	0.00206510587959289	0.00192167910243459	0.0043931141414543
V89	0.00205801131037115	0.00353580755225739	0.00459189758676897
V100c	0.00204626679342095	0.00293893865801541	0.00496958613286686
V93	0.00203449562427935	0.0027388768896211	0.00449250586411164
V44b	0.0019695858178233	0.00141158886821515	0.00141136246173419
Visa_mconsumosdolares	0.00195500280109474	0.00193767575920878	0.00326004850316066
V47b	0.00195475507165222	0.00192442125623599	0.00365761539379001
Master_msaldopesos	0.00194067146130742	0.00423212573076285	0.00320041346956625
V115	0.00194053783552094	0.0038181359602919	0.00312090009144039
V85	0.00192380927604181	0.00185760689380646	0.00306126505784598
mpagomiscuentas	0.00190946626441036	0.00790804898667816	0.00329980519222359
V106	0.00188248826698038	0.00127369372677682	0.00226613127658729
V58	0.00184929121915619	0.00189173620084224	0.00331968353675506
V38	0.00183270713646117	0.00234840330349532	0.00329980519222359
V60b	0.00181229826236181	0.00287325306028086	0.00339919691488093
mv_mpagospesos	0.00181192334148117	0.0023775957208894	0.00308114340237745
V64b	0.00180959200497911	0.000996939765472837	0.00151075418439152
V39b	0.00180744763277853	0.0014491009245387	0.00331968353675506
ccaja_ahorro	0.00180739050654849	0.0105441591682956	0.00220649624299288
V62b	0.00180369226659715	0.00176603364242813	0.00387627718363615
V38b	0.00180360937511713	0.00200967413428187	0.00357810201566414
V83b	0.00180328507531815	0.00209080897082951	0.00312090009144039
mvr_Visa_mlimitecompra	0.00179946820917649	0.00222478103461328	0.00351846698206973
V86	0.00177480079628429	0.00223632897095437	0.0035979803601956
mplazo_fijo_dolares	0.0017625623034225	0.014812894044906	0.0025643064445593
mautoservicio	0.00175885377586826	0.00185435428921433	0.00163002425158033
V94c	0.00175347447535003	0.0023678657590907	0.00431360076332843
V90	0.0017526611449769	0.00126288817224051	0.00254442810002783
V18	0.00174789187797579	0.00159452217674273	0.000675863714069892
V56b	0.00174630691753169	0.00181120853740777	0.00381664215004174
V113	0.00174617552298417	0.00250598675474794	0.00288235995706278
Visa_cconsumos	0.00173473564532826	0.00360159240431236	0.00367749373832147
mvr_mconsumospesos	0.0017253934558758	0.00308175752270599	0.00337931857034946
V70	0.00169873450420389	0.0139444516572064	0.00300163002425158
V69b	0.00166444778883699	0.00269278136017961	0.00349858863753827
V105	0.00164682546504637	0.00169772742679475	0.00258418478909076
Visa_mconsumototal	0.00164658445732251	0.00381950121359726	0.00355822367113267
V84	0.00164514334829189	0.00291588279090116	0.00324017015862919
ccaja_seguridad	0.00164509206478053	0.00706265031250258	0.00190832107502087
mv_mlimitecompra	0.00164293628219697	0.00169122880080522	0.00367749373832147
mcuenta_corriente	0.00163974910850098	0.00131138504855665	0.00276308988987397
V34	0.00163183028219968	0.00203904429793343	0.00357810201566414
V97b	0.00158807434149832	0.00151877543187502	0.00320041346956625
V51	0.0015874217459416	0.00146618228924319	0.00314077843597185
V116	0.00157848213644612	0.00268910895032407	0.00292211664612571
V105d	0.0015767559766154	0.00284984929664555	0.00318053512503479
mtarjeta_master_consumo	0.00155052990399828	0.00393500437778904	0.0016499025961118
V87d	0.00152910846128287	0.00136242557003334	0.00318053512503479
V58b	0.00152863872589977	0.00289754251680604	0.00324017015862919
V62	0.00149507227542413	0.00131127667904354	0.00349858863753827
V57	0.00148038806396603	0.00286626575868315	0.00318053512503479
V46b	0.0014778878101535	0.00192769462321146	0.00314077843597185
ctransferencias_recibidas	0.00147304189668419	0.00226126408696187	0.00278296823440544
V49b	0.00145326814179602	0.00284691977499439	0.00308114340237745
mttarjeta_visa_debitos_automaticos	0.00144474170641001	0.00238353578812677	0.00335944022581799
V63b	0.00143047605359322	0.00143221553647708	0.00312090009144039
V51b	0.00140512949332728	0.00132994408727637	0.00296187333518865
V95b	0.0014030490035788	0.00121118426729571	0.00286248161253131
V105c	0.00139558566054187	0.00130512139197873	0.00302150836878305
V55b	0.00137532214300077	0.00127369119477886	0.00310102174690892
V110c	0.00136715974932626	0.00252850077429663	0.00248479306643343
V88	0.00136268375962082	0.0018851373077331	0.00337931857034946
V100d	0.00135798766154786	0.00205210181146417	0.00258418478909076
V94	0.00135709634263631	0.00241885412140921	0.00308114340237745
mv_mconsumospesos	0.0013474430044268	0.00177058313638044	0.00246491472190196
tpaquete4	0.00134026061296478	0.00611260213663297	0.00137160577267125
Master_msaldototal	0.00133020211265369	0.00230628453006534	0.00200771279767821
mvr_mpagospesos	0.00132775954194092	0.00175942158292956	0.00272333320081104
V115c	0.00132714687064631	0.00138264002902577	0.00326004850316066
V61b	0.00132046956049539	0.00163041476716474	0.00308114340237745
ctarjeta_visa_debitos_automaticos	0.00131500608297031	0.00396351467493003	0.0025643064445593
V97	0.00130236963567677	0.00140045212834437	0.00272333320081104
V65	0.00130187759626204	0.00134557107234695	0.00266369816721663
V37	0.00129987633921507	0.0026359476273478	0.00260406313362223
V81b	0.00128658276266165	0.00152237593298821	0.00278296823440544
V33	0.00127894563586462	0.00163941247515055	0.0026239414781537
V26	0.00127354985799723	0.000874671102705504	0.000715620403132827
V65b	0.00126212796684633	0.00121763934292015	0.00260406313362223
V41b	0.00124781234106901	0.00114045898080189	0.00236552299924462
V88b	0.0012327364666786	0.00109273385746697	0.0026239414781537
V116c	0.00121813745513538	0.00123142455266744	0.00286248161253131
Master_fultimo_cierre	0.0012027080490421	0.00399334971340887	0.00244503637737049
V63	0.00119023942768848	0.00162720014254217	0.00260406313362223
V78	0.00118711374844959	0.00597746535378305	0.00115294398282511
V117b	0.00118271400042308	0.00106634233622719	0.0018884427304894
V60	0.00117687357838821	0.00293829299853309	0.00288235995706278
V42b	0.00116104355882097	0.000915874305669566	0.00234564465471316
V107	0.00114411777591286	0.0032966714847921	0.00228600962111875
V9b	0.00113535824360036	0.000942331152456975	0.00232576631018169
V87c	0.00113384387819568	0.00139704709747446	0.00232576631018169
V81	0.00113383908090201	0.00143131110680224	0.00222637458752435
V94d	0.00113192658983809	0.00124713661286981	0.00232576631018169
V66b	0.00113144165287298	0.000932149988620036	0.00244503637737049
V95	0.00111031437881924	0.00134088839530143	0.00264381982268517
Master_mpagospesos	0.00109412463677214	0.00333261471517351	0.00218661789846142
ctransferencias_emitidas	0.00109372922724949	0.0021678526050574	0.00222637458752435
V39	0.00108687724108865	0.00129872708430556	0.00216673955392995
V117	0.00108468217837106	0.00114090511884418	0.00159026756251739
V43b	0.00107285583994649	0.000910201111018225	0.00214686120939848
V110b	0.00107267032682157	0.00113619155142343	0.00206734783127261
V67b	0.00107184200698818	0.000835610476423564	0.00228600962111875
V78b	0.00104449096766626	0.00566787694920509	0.00115294398282511
V2	0.00104018669346024	0.0053250631608666	0.00254442810002783
mcomisiones_mantenimiento	0.00103277613255389	0.00137560917706297	0.0016499025961118
mv_mconsumosdolares	0.0010064077456709	0.00173056187006872	0.00174929431876913
cprestamos_personales	0.00100426445302638	0.00276600623506931	0.000735498747664295
V105b	0.000982367852639235	0.00273955192027987	0.00180892935236354
ctarjeta_debito	0.000976674202739377	0.00114235190248418	0.00180892935236354
mvr_mconsumototal	0.0009710097361676	0.00129820296072579	0.00198783445314674
V9	0.000966032792740904	0.00148923207956231	0.00216673955392995
mdescubierto_preacordado	0.000958094526589718	0.00413682487197324	0.00135172742813978
V98b	0.000957980858495239	0.000789915002661317	0.00212698286486701
V115d	0.000929292850294074	0.000886094971146065	0.00196795610861527
V108	0.000923402329079709	0.00321199033188782	0.00202759114220968
V99b	0.000921637886016461	0.000716713928552533	0.00210710452033555
V116d	0.000912881251402066	0.000961725750506758	0.00210710452033555
cpagomiscuentas	0.0009065919836186	0.00117683720843452	0.00153063252892299
Visa_fultimo_cierre	0.000887915421669253	0.00468309685078286	0.00204746948674114
V53b	0.000887042022260602	0.00203607780911191	0.0017691726633006
V36	0.000870581196176546	0.00102668719682192	0.00168965928517473
V32	0.000866461056793735	0.00183874553452913	0.00069574205860136
V61	0.000863599272277041	0.000939944997570148	0.00226613127658729
V27	0.000861629805107263	0.000690820704513223	0.000715620403132827
mv_mconsumototal	0.000855780097969353	0.0019139165030585	0.00180892935236354
V41	0.000845477922563413	0.000725448308749475	0.0017095376297062
V42	0.000842374313712276	0.00264594851292928	0.00202759114220968
V75b	0.000838577542790919	0.00123169446365103	0.00113306563829364
minversion2	0.00083728759799732	0.00626016849751709	0.00115294398282511
V67	0.000812639552333955	0.00156442077207746	0.00202759114220968
V43	0.000810052962081877	0.00333968506630464	0.00214686120939848
V87b	0.000809537228110257	0.00128336950381897	0.00161014590704886
V99	0.000808434965228806	0.00172705961047676	0.00210710452033555
V115b	0.000798866686458384	0.00106729284826509	0.00115294398282511
V96b	0.000787468517299293	0.000896002172802661	0.00155051087345446
V76	0.000783186716909531	0.0015577231310475	0.000795133781258697
Master_mconsumospesos	0.000775520336080133	0.00178502312080273	0.00161014590704886
mextraccion_autoservicio	0.000772573231934355	0.00301521357765965	0.00206734783127261
mv_status04	0.00076571453078968	0.000426843711364908	0.000477080268755218
ctarjeta_master_transacciones	0.000760405682044531	0.001168404135996	0.000775255436727229
mv_status06	0.000749201730197876	0.000395508717288704	0.000576471991412555
V98	0.000745164085885796	0.00110299756443773	0.00178905100783207
ccomisiones_mantenimiento	0.000735665972440368	0.00534131403023696	0.00105355226016777
V64	0.000708465497880061	0.000672986323612487	0.00141136246173419
V66	0.000696913017807572	0.00125061760367882	0.00166978094064326
V96	0.000688236342039241	0.00113346408321026	0.00157038921798593
cinversion2	0.000667747491506788	0.00577205701847551	0.00105355226016777
V113b	0.000666868388808946	0.00162253772148041	0.00137160577267125
V118b	0.000637533888478431	0.00021333551455168	0.000139148411720272
mvr_mconsumosdolares	0.000629479578319384	0.00110575946782329	0.00129209239454538
V94b	0.000625770196952999	0.00125911752086375	0.00133184908360832
V116b	0.000623204223892949	0.000624062552438627	0.000934282192978969
V57b	0.000622261503953094	0.00178529910858145	0.00141136246173419
Master_mconsumototal	0.000609508871723973	0.00165461307176301	0.00137160577267125
Master_cconsumos	0.000607883868859673	0.00274167120258067	0.00125233570548245
V100	0.000580662436497893	0.000644500840051601	0.00129209239454538
