Feature	Gain	Cover	Frequency
ctrx_quarter	0.502563251937906	0.0670389097689882	0.0386643233743409
cpayroll_trx	0.189170823984432	0.157654665231935	0.0966608084358524
mcaja_ahorro	0.0718616754115858	0.0307649067581895	0.0210896309314587
ctarjeta_visa_transacciones	0.0555433261587083	0.0370670697234854	0.0369068541300527
Visa_mpagominimo	0.0386194296261222	0.0431929356050512	0.0492091388400703
mprestamos_personales	0.0343952442698946	0.023132515805763	0.054481546572935
mcuentas_saldo	0.0201592319956625	0.0898336454053875	0.0843585237258348
mpasivos_margen	0.0179414707960759	0.0088161149523026	0.0175746924428823
mactivos_margen	0.0138065245859469	0.043373390214083	0.0773286467486819
mtarjeta_visa_consumo	0.00965726958919719	0.0553020207238978	0.0439367311072056
Master_msaldopesos	0.00810684571442388	0.0444085990050787	0.0474516695957821
ccomisiones_otras	0.00726179194301837	0.0480882340337933	0.0369068541300527
mcuenta_corriente	0.00424080368090453	0.0117962501012928	0.0298769771528998
Master_fechaalta	0.00391256668877343	0.00896511045291465	0.0298769771528998
mautoservicio	0.00380802017038935	0.00402473964698528	0.0070298769771529
mrentabilidad	0.0032443312825034	0.00701500594968887	0.0123022847100176
mrentabilidad_annual	0.00310595531344845	0.046427700417372	0.0597539543057996
mtransferencias_recibidas	0.00183099929626333	0.0139535554593538	0.0123022847100176
Master_msaldototal	0.00157039248661951	0.0121355161732012	0.0123022847100176
Visa_fechaalta	0.00118278870742855	0.00452326745526867	0.0140597539543058
Master_Fvencimiento	0.00100221111183598	0.0271865232301426	0.0175746924428823
ctarjeta_visa	0.000867293612045176	0.0232766033252428	0.015817223198594
Master_mlimitecompra	0.000847610477025704	0.0426242101583712	0.0351493848857645
cliente_edad	0.000598196133795668	0.0201338443977564	0.0193321616871705
Visa_mfinanciacion_limite	0.000557031484746558	0.0192995476417353	0.015817223198594
Visa_Fvencimiento	0.000543226283943318	0.00743557640628706	0.0070298769771529
cliente_antiguedad	0.000421025398312147	0.00162053432064903	0.00527240773286468
ctarjeta_master	0.000381760208980172	0.0088367975149946	0.0070298769771529
ccaja_ahorro	0.000361514122021127	0.00872951234944862	0.0070298769771529
Visa_status	0.000359730974838597	0.00797072645910489	0.00527240773286468
Visa_mpagosdolares	0.00030133474249665	0.0273001722611323	0.0228471001757469
cproductos	0.00024067792119952	0.00332469943906278	0.00878734622144113
cprestamos_personales	0.000237252088415263	0.000430161282113562	0.00175746924428823
Master_status	0.000218453830225853	0.00425895691172297	0.00351493848857645
numero_de_cliente	0.000209916572016992	0.00439806140448739	0.00351493848857645
ccomisiones_mantenimiento	0.000168694928796959	0.00289149130627689	0.0105448154657293
mcomisiones	0.000158473391538058	0.00237393193812888	0.00175746924428823
mcomisiones_otras	0.000118555177419471	0.00247015538473146	0.00175746924428823
Master_mfinanciacion_limite	0.000112578267897077	0.00435409970192945	0.00351493848857645
chomebanking_transacciones	6.0053870935266e-05	0.00144201588766024	0.00351493848857645
Visa_cconsumos	5.8648348092447e-05	0.000540103061299949	0.00175746924428823
Visa_mconsumospesos	4.6121265960889e-05	0.00464434599898151	0.00351493848857645
Master_fultimo_cierre	4.39636133770194e-05	0.000510670183622884	0.00175746924428823
Visa_msaldodolares	4.30962680800931e-05	0.00218757874626838	0.00175746924428823
ccallcenter_transacciones	3.36989060930829e-05	0.00670839971552921	0.00527240773286468
Visa_mlimitecompra	2.42835150288047e-05	0.00572351649253515	0.00527240773286468
mtransferencias_emitidas	1.85384557887913e-06	0.00181361159675193	0.00175746924428823
