Feature	Gain	Cover	Frequency
ctrx_quarter	0.217052404755127	0.0302109028456128	0.0152091254752852
cpayroll_trx	0.0930305641694945	0.0408501924431749	0.0171102661596958
mtarjeta_visa_consumo	0.0926428459116061	0.0171922338527203	0.014575411913815
mcaja_ahorro	0.0855957603675629	0.0132757699134647	0.0130967469370511
mpayroll	0.0688432109471609	0.0519109300973936	0.0209125475285171
ctarjeta_visa_transacciones	0.0688124031770759	0.0195072350393489	0.0143641740599916
mcuentas_saldo	0.0319331178519059	0.0281249857677818	0.0346430080270384
mprestamos_personales	0.0299399228972821	0.041797193235668	0.0331643430502746
mpasivos_margen	0.0276741810374398	0.00819822604550385	0.0118293198141107
Visa_mpagominimo	0.0223749156504113	0.0309103930110591	0.0194338825517533
Visa_status	0.0196861073470453	0.0715263823144969	0.0219687367976341
mactivos_margen	0.0152562409757574	0.0329871649284899	0.0407689057879172
mrentabilidad_annual	0.0122758770096921	0.0196057024729062	0.0363329108576257
mautoservicio	0.00945208511132429	0.00820026568534611	0.00760456273764259
cproductos	0.00921193277664811	0.0155181878255765	0.0194338825517533
mcuenta_corriente	0.00865008540952384	0.0131768374154483	0.0247148288973384
Master_status	0.00717071647576146	0.0306886635644941	0.00971694127587664
mtarjeta_master_consumo	0.00692784609254051	0.00275904805411068	0.00844951415293621
mtransferencias_recibidas	0.00667102774286795	0.0111990445024798	0.0128855090832277
Master_fechaalta	0.00607693716414079	0.00686819152067969	0.0175327418673426
thomebanking	0.00537290218303011	0.0115918844511209	0.0114068441064639
ctarjeta_debito_transacciones	0.00509163598143741	0.0129761155948806	0.0101394169835234
mcomisiones_mantenimiento	0.00499614285169857	0.0168633535547679	0.0181664554288128
mcuenta_debitos_automaticos	0.00490564197859998	0.0083482159773566	0.00908322771440642
cprestamos_personales	0.00487681588018281	0.00406084984437565	0.0126742712294043
Visa_fechaalta	0.00468171395737048	0.0103755615084471	0.0215462610899873
tcallcenter	0.00467913637093883	0.0106851615626789	0.00675961132234897
ccallcenter_transacciones	0.00456598535777255	0.0221135027748519	0.0109843683988171
mplazo_fijo_dolares	0.00447405379931723	0.00390479746510903	0.0109843683988171
Visa_msaldototal	0.00436865850248627	0.00308049728638376	0.00675961132234897
cliente_edad	0.00419764069004345	0.0188437076441506	0.0217574989438107
ccuenta_debitos_automaticos	0.0040611002492949	0.0145505149178743	0.00866075200675961
ccomisiones_mantenimiento	0.0038194347110945	0.00619359891324269	0.00971694127587664
ccaja_seguridad	0.00361001302183126	0.0046840860479669	0.0101394169835234
Visa_msaldopesos	0.00360315382669767	0.00503491406650207	0.00718208702999578
chomebanking_transacciones	0.00331802377672953	0.018422814342956	0.0147866497676384
ccomisiones_otras	0.00292506618750565	0.00797028798840916	0.0120405576679341
numero_de_cliente	0.00282033650466055	0.011274169022077	0.016687790452049
Visa_mconsumospesos	0.00279010814801815	0.0134739837078419	0.0128855090832277
tpaquete4	0.00274509882614937	0.0210392071961125	0.0124630333755809
matm	0.00270953316645453	0.000251935383186656	0.00042247570764681
mcaja_ahorro_dolares	0.00264401243355836	0.0105157020394329	0.0114068441064639
mpagomiscuentas	0.00263748675356688	0.00508921698588542	0.0105618926911703
Master_fultimo_cierre	0.00263683696888307	0.00355555398762395	0.0149978876214618
mcomisiones	0.0026300173448368	0.00713011250218202	0.0118293198141107
Master_mfinanciacion_limite	0.00262995165605143	0.00883937055266124	0.0152091254752852
ccaja_ahorro	0.00238242087657558	0.0231413184827887	0.00992817912970004
mrentabilidad	0.00224116751224515	0.0042919137990136	0.0111956062526405
ctarjeta_master_transacciones	0.00222788632750295	0.000797020826307331	0.00443599493029151
Master_msaldopesos	0.00222051496997592	0.0120341109234344	0.0103506548373469
Visa_fultimo_cierre	0.00219800828792595	0.00135725408324021	0.0124630333755809
Master_Fvencimiento	0.00208043526464312	0.00708034063938636	0.0124630333755809
Visa_Fvencimiento	0.00204510311786408	0.00812014504470215	0.0126742712294043
mdescubierto_preacordado	0.00201494122174515	0.0209966305448776	0.00781580059146599
Master_cconsumos	0.0019986022690621	0.00181457189725295	0.00316856780735108
cmobile_app_trx	0.00195053718374822	0.00368747284334986	0.00866075200675961
cliente_antiguedad	0.00186116242682342	0.00501736452694728	0.0111956062526405
cseguro_vida	0.00181002560713254	0.00349578323895664	0.0080270384452894
mforex_sell	0.00180489611696136	0.00271280071553755	0.00781580059146599
cinversion2	0.00177770853556982	0.000834023347810425	0.00316856780735108
ccajas_otras	0.00170223052567784	0.0247058451516926	0.00675961132234897
mcomisiones_otras	0.00154838221651995	0.00619160577984635	0.00866075200675961
mtransferencias_emitidas	0.00145378635948808	0.010772856110229	0.00866075200675961
Master_msaldototal	0.00137982631650748	0.00533588385312774	0.00697084917617237
Master_mlimitecompra	0.00127846951642821	0.00411653466958046	0.00760456273764259
ctarjeta_debito	0.00127825915710029	0.00269401543327702	0.00760456273764259
Visa_mfinanciacion_limite	0.00127441975576889	0.00456046527094777	0.0082382762991128
ctarjeta_visa_debitos_automaticos	0.00124526801711757	0.00390326275239385	0.00633713561470215
