Feature	Gain	Cover	Frequency
E1027_1	0.225129886892865	0.208339724055152	0.0836653386454183
E1026_135	0.20375380315614	0.165456093727232	0.128818061088977
E1028_4	0.163198393298414	0.037382335414764	0.0212483399734396
E1028_31	0.0840050413324913	0.0226425553359186	0.0265604249667995
E1029_8	0.0720409382292674	0.0256265002039145	0.0358565737051793
E1028_102	0.0692749839222929	0.127272272355103	0.050464807436919
E1026_7	0.0658811455324005	0.03771050979968	0.0438247011952191
E1026_38	0.0556546195204468	0.0174036291267531	0.0252324037184595
E1028_150	0.0310950708248825	0.0153061797997241	0.0185922974767596
E1026_84	0.0115030362146399	0.0422672819947925	0.0411686586985392
E1029_1	0.00390432235147108	0.0479413197055792	0.050464807436919
canarito1	0.00273052759645347	0.0220812566516883	0.0610889774236388
canarito2	0.00272329408867645	0.024649317002353	0.0756972111553785
canarito3	0.00195693134165758	0.0247879913380243	0.0637450199203187
numero_de_cliente	0.00149972167421156	0.0659756770108535	0.0624169986719788
E1026_1	0.00124034711671063	0.0231072574664231	0.0318725099601594
E1028_1	0.00100381445766316	0.0232580958125636	0.0411686586985392
E1028_38	0.000953100681138491	0.0094819269463692	0.0146082337317397
canarito4	0.000950859683639212	0.0208140298911977	0.0478087649402391
E1028_2	0.000592822966973325	0.00600082719887513	0.0185922974767596
E1028_69	0.000357197765535318	0.0118088998409608	0.0146082337317397
E1028_50	0.000177108170670668	0.00577769723833338	0.0172642762284197
E1029_3	0.000147738028664683	0.00189239227008757	0.00796812749003984
E1028_44	0.000147372987080675	0.00458841708762337	0.00531208499335989
E1029_4	7.79221656134302e-05	0.00842781272603392	0.0119521912350598
