Feature	Gain	Cover	Frequency
ctrx_quarter	0.11875834247103	0.0271032168910997	0.0149111209049508
V16	0.0814460753726915	0.00848211486831709	0.00352578228294403
V30	0.0472279964698898	0.0176460539173306	0.00536212722197738
V48	0.028329439333152	0.00063261567270376	0.00146907595122668
V31	0.0272390725405259	0.0123399869393818	0.00381959747318936
V44b	0.0258596235569149	0.00226176917221599	0.00154252974878801
V19	0.0233769755804001	0.0154291011528403	0.00697811076832672
V29	0.0199285174050287	0.0228748483619998	0.00631702659027472
V44	0.0187925073259143	0.00338062671452876	0.00264433671220802
V90b	0.0183584759944307	0.00158694945911636	0.000514176582929338
mcuentas_saldo	0.0181527117036813	0.0181564440305257	0.0171881886293521
mtarjeta_visa_consumo	0.0148288351679105	0.00725073906502591	0.0101366240634641
V36b	0.0139616355547903	0.00304064418386295	0.00198325253415602
ctarjeta_visa_transacciones	0.0124734511113857	0.00759556786017287	0.0113118848244454
mv_msaldopesos	0.0113496595663132	0.00333775804357547	0.00594975760246805
mactivos_margen	0.0107038387011957	0.0140020101123502	0.00852064051711473
mprestamos_personales	0.00954013280244648	0.0232090006057203	0.00683120317320405
mv_status01	0.00922304784636516	0.00960548266744032	0.00257088291464669
V106	0.00813727124522809	0.000548196514736066	0.00124871455854268
mv_msaldototal	0.0081357546637187	0.00212546821445806	0.00352578228294403
cpayroll_trx	0.00802169572894561	0.00563289905455768	0.00220361392684002
V5	0.00780682418969883	0.00413737137480978	0.0047744968414867
mtransferencias_recibidas	0.0075989015925447	0.0104550282154964	0.00712501836344939
mvr_msaldototal	0.00753869546648332	0.00426947777527202	0.00315851329513736
V6	0.00744556876931028	0.0108206304079546	0.00830027912443073
V101b	0.00717272830307571	0.00366887698727975	0.00315851329513736
mcaja_ahorro	0.00685786487306284	0.00431107441718625	0.00558248861466138
mrentabilidad_annual	0.0063416697934191	0.00307408248568491	0.00492140443660937
ccallcenter_transacciones	0.00619571585977798	0.00740949161225252	0.00352578228294403
Visa_msaldopesos	0.00604528969060312	0.00277011370025104	0.00536212722197738
cproductos	0.00597192584449011	0.00759035604888514	0.0045541354488027
Visa_status	0.00574740810307214	0.00648490373567624	0.00161598354634935
V46	0.00566603597311471	0.00160981828887942	0.00213016012927868
V22	0.00484759108199447	0.00101765277037835	0.000661084178052005
mv_status02	0.00464763406436213	0.00898578113570633	0.00190979873659468
V118	0.00461049235033647	0.00927237167825978	0.00359923608050536
Master_fechaalta	0.00458246785063992	0.00760873862238565	0.0117526076098134
thomebanking	0.00455817658122715	0.00499993260461528	0.0038930512707507
chomebanking_transacciones	0.00443437613688903	0.00550954916168939	0.00528867342441604
tcallcenter	0.00420028152376918	0.0046155619836941	0.00213016012927868
V73b	0.00390225912345347	0.00109152091824708	0.00154252974878801
V89b	0.00389111953874535	0.00172632987179031	0.00301160570001469
mcuenta_debitos_automaticos	0.00364309312837573	0.00638068781807753	0.00374614367562803
Visa_fechaalta	0.00362333369658818	0.00467764955493264	0.00830027912443073
mvr_msaldopesos	0.00361125693212867	0.00389928224718371	0.00301160570001469
canarito55	0.0034457864357162	0.00421448698142988	0.00609666519759072
V101	0.00339205438186326	0.00154794118398406	0.00242397531952402
mv_fechaalta	0.00326759683241373	0.00746440855825495	0.00807991773174673
cliente_edad	0.0032013488605038	0.00529995976160448	0.00675774937564272
ccuenta_debitos_automaticos	0.0030988774524377	0.00395278316085964	0.00264433671220802
V102b	0.00308190964889709	0.00220948305550333	0.0041134126634347
V78	0.00297649305584354	0.00170767775367485	0.00168943734391068
Visa_mpagominimo	0.00291554426734332	0.00317353337142614	0.00484795063904804
V102	0.00287538589748418	0.0026267436580366	0.0038930512707507
mpasivos_margen	0.00280041042235014	0.00236270624573144	0.0036726898780667
V53	0.00274385366298282	0.000754911387660153	0.00161598354634935
canarito79	0.00274102902470748	0.00489092396221922	0.00484795063904804
canarito69	0.00265662488186849	0.00374694707722814	0.00550903481710004
mvr_msaldopesos2	0.00261862129572845	0.00530493895219711	0.00426032025855737
V58	0.00254488098354957	0.00122516889236332	0.00279124430733069
V28	0.00246067502155747	0.001389046479666	0.00102835316585867
V105c	0.00235889330694429	0.0057517165362636	0.00374614367562803
canarito63	0.00234176543823763	0.00383721498410109	0.00536212722197738
canarito59	0.00228785372904902	0.00436588982240907	0.00543558101953871
canarito58	0.00226786933640616	0.00455136421043576	0.00536212722197738
mv_status06	0.00223495467413562	0.000806052862857264	0.000807991773174673
V40	0.00223137102070808	0.00244124896185399	0.00301160570001469
V69	0.0022066006973196	0.00586880597852024	0.00683120317320405
V93b	0.00219672436227707	0.00358062881882295	0.00572939620978405
mplazo_fijo_dolares	0.00217969458662995	0.0156522896326083	0.00271779050976936
canarito19	0.00215713668043637	0.00475529317360668	0.00683120317320405
V40b	0.00215299492489635	0.00186298714537485	0.00161598354634935
V118b	0.00212220858714826	0.00340975599490347	0.00132216835610401
Master_Fvencimiento	0.00211789863518397	0.00322871247725955	0.0041134126634347
canarito43	0.00211311733632643	0.00569543894381446	0.00785955633906273
ccaja_ahorro	0.00205747096006773	0.00935999398627502	0.00227706772440135
canarito5	0.00204529074252607	0.00259580879798091	0.00440722785368004
mtarjeta_master_consumo	0.00200569837869107	0.0040740080821402	0.00198325253415602
numero_de_cliente	0.00198047748239794	0.00665452299251659	0.00550903481710004
canarito31	0.00196891700313678	0.0030225810022692	0.00396650506831203
canarito26	0.00193663500285738	0.00227522240241567	0.00426032025855737
canarito20	0.00193443706288619	0.0115350251783563	0.00940208608785074
mtransferencias_emitidas	0.00193288281097183	0.00702789582390854	0.00418686646099603
V104b	0.00191011433010752	0.00167172677910666	0.00235052152196269
V13	0.00183198009612683	0.00328518761267992	0.0036726898780667
mrentabilidad	0.00179707584196505	0.000992361731472709	0.00198325253415602
V8	0.00177937880743462	0.00343903297095761	0.00345232848538269
canarito28	0.00177444219943924	0.00178452012328801	0.0036726898780667
Master_status	0.00176697024041624	0.00410134470620589	0.00102835316585867
V83b	0.00175353484586701	0.00271773158134675	0.00308505949757603
mv_fultimo_cierre	0.00174080935944898	0.0124867262892832	0.00301160570001469
V15	0.001726678302351	0.00184538182038732	0.00301160570001469
canarito2	0.00172595816671179	0.00179917153468703	0.00308505949757603
canarito30	0.00172581383301887	0.00266044965827752	0.00440722785368004
canarito40	0.00172438201539874	0.00226707513949935	0.00359923608050536
canarito41	0.00170873208659516	0.00225025629400476	0.0041134126634347
canarito15	0.00170574589076069	0.00218121410246127	0.00345232848538269
Master_mlimitecompra	0.00169533050267221	0.0035774533617153	0.0038930512707507
