Feature	Gain	Cover	Frequency
E1028_4	0.201367550820562	0.0596757907107382	0.0538243626062323
E1027_1	0.182900910978003	0.101284666842459	0.0509915014164306
E1026_84	0.157201271234257	0.0661673215038245	0.0453257790368272
E1026_38	0.142998340534378	0.078083329719751	0.0604343720491029
E1026_135	0.0830368448257996	0.105227497217377	0.0755429650613787
E1026_7	0.0659179728345489	0.0466734951423812	0.0396600566572238
E1028_150	0.0480779609308048	0.0154803766162046	0.0179414542020774
E1029_3	0.0370291488917694	0.0190302082793047	0.0188857412653447
E1028_102	0.0267609892607331	0.0621156757399805	0.028328611898017
E1029_8	0.0220662534320446	0.0279463456941913	0.04438149197356
E1029_4	0.0111634333125471	0.0173884840660302	0.00944287063267233
E1029_1	0.00523695870120328	0.0462368985802008	0.0481586402266289
E1026_1	0.00275953081515758	0.038856574864864	0.028328611898017
canarito1	0.0020473887004454	0.042958987958291	0.0830972615675165
E1028_50	0.00189903610464414	0.0228904042256218	0.0141643059490085
canarito2	0.00186649306924057	0.0353762995113728	0.0840415486307838
canarito3	0.00148043067253516	0.0470192370971995	0.0868744098205855
E1028_38	0.00146938570356858	0.0124104674198839	0.0151085930122757
numero_de_cliente	0.0011673084216758	0.0504318597614264	0.0585457979225685
E1028_31	0.00109200332533398	0.0203041258474015	0.0236071765816808
E1028_44	0.00106019426289453	0.0133305217437696	0.0113314447592068
E1028_1	0.000637208819071896	0.0300027253909974	0.04438149197356
canarito4	0.000440072338415088	0.0215289572051808	0.0387157695939566
E1028_2	0.000270304332259178	0.0150126299029287	0.012275731822474
E1028_69	5.30076781079571e-05	0.00456711895861979	0.00661000944287063
