Feature	Gain	Cover	Frequency
E1027_1	0.51210807303168	0.395481366684785	0.240506329113924
E1028_4	0.211937851470802	0.0926875228212139	0.10126582278481
E1028_38	0.102936190985991	0.025853496923997	0.0126582278481013
E1026_84	0.052313559956973	0.072393064899468	0.0379746835443038
E1029_8	0.0397696925989695	0.0317643835712745	0.0379746835443038
E1028_31	0.0391282506035852	0.028806248937207	0.0253164556962025
E1026_135	0.0220028311300147	0.0960281530843736	0.189873417721519
E1026_38	0.00952215147049455	0.0393710154874479	0.0886075949367089
E1028_102	0.00514770803164304	0.131354623319798	0.10126582278481
E1026_7	0.00386939413562661	0.00782083825641751	0.0379746835443038
E1029_1	0.000560262399263968	0.00663819955945995	0.0253164556962025
E1028_150	0.000548272114473093	0.00663819955945995	0.0253164556962025
E1028_44	0.000115363156025369	0.0597361065767718	0.0379746835443038
E1028_1	2.12908763926029e-05	0.00334557348639603	0.0253164556962025
E1026_1	1.91080380662228e-05	0.00208120683192997	0.0126582278481013
