Feature	Gain	Cover	Frequency
ctrx_quarter	0.324940399063524	0.0201597368038725	0.00710070084839543
V16	0.0821088025551743	0.00469214365204032	0.00129103651789008
V138	0.0582847575002242	0.0183705728321393	0.00525636296569532
V135	0.0532513237659344	0.00753972735036035	0.00267428992991516
V131	0.0234464130387195	0.00534662442230987	0.00175212098856511
V138i	0.0227056243498754	0.0150164787929384	0.00378089265953523
mtarjeta_visa_consumo	0.0171223086766776	0.00288265348833273	0.00414976023607525
mcuentas_saldo	0.0158816346615539	0.0106336731973355	0.0099594245665806
ctarjeta_visa_transacciones	0.0141325632686281	0.0058121329318155	0.00414976023607525
mactivos_margen	0.0115811402900848	0.0106675850145035	0.00848395426042051
V142	0.0113890064478383	0.00173355386754862	0.000645518258945039
V6	0.010060288217546	0.00612849762228948	0.00507192917742531
cproductos	0.00804289620997851	0.0175924030896894	0.00968277388417558
mvr_msaldototal	0.00798564021254768	0.00652819867207169	0.00414976023607525
V101b	0.0078425794074066	0.0157405064529904	0.00876060494282553
Visa_status	0.00770360519007158	0.0241893675337667	0.00553301364810033
V30	0.00709978689524959	0.00182873889278357	0.00082995204721505
tcallcenter	0.00707423980573689	0.0169789172988847	0.00571744743637034
mprestamos_personales	0.00678603586306051	0.00527756915709317	0.00276650682405017
V153	0.00651775163205272	0.00538950539009123	0.00304315750645518
mv_status01	0.00614587050298267	0.00989126186188583	0.00258207303578015
mcaja_ahorro	0.00607541704172828	0.00139793188311075	0.00221320545924013
thomebanking	0.00596961228367223	0.00914200375504556	0.00728513463666544
mv_msaldototal	0.0050869843585998	0.0011322593381868	0.00147547030616009
mtransferencias_recibidas	0.00498177560966166	0.00733728080794547	0.00580966433050535
Master_fechaalta	0.00486109987163724	0.00589114059677693	0.0106971597196606
mcuenta_debitos_automaticos	0.00464997942683254	0.0104294622880123	0.0049797122832903
V29	0.0042497863562275	0.00369252873282645	0.0016599040944301
V153i	0.00404513141260561	0.00713138775463793	0.00276650682405017
V131i	0.00398558999548626	0.00136744773408199	0.000645518258945039
Visa_mpagominimo	0.00381719844232529	0.00424357991676443	0.00368867576540022
mv_status02	0.00334794736569865	0.0202150128774289	0.00470306160088528
V83b	0.00332630700794653	0.0108892186188014	0.0082995204721505
V36b	0.00309579931123683	0.00800802630034518	0.00414976023607525
mrentabilidad_annual	0.00305406800001267	0.00316809379453967	0.00608631501291037
V127i	0.00295947141558988	0.00264506521084676	0.00544079675396533
V5	0.00293029184113518	0.00118706091695327	0.00258207303578015
mv_msaldopesos	0.00288512070230807	0.00175916288238229	0.00082995204721505
mv_fechaalta	0.00274391717779371	0.00446803308216046	0.00636296569531538
mtarjeta_master_consumo	0.00274011364737439	0.00475362241741693	0.00258207303578015
cliente_edad	0.00268207653740826	0.0112373093670503	0.0108815935079307
canarito71	0.0026049316666054	0.00579500144302944	0.00728513463666544
V102	0.00254773471927794	0.00610375366113414	0.00580966433050535
V58	0.00242310850691142	0.0040408164734971	0.00571744743637034
canarito67	0.00241870046645756	0.00699913903348618	0.00857617115455552
V111	0.00240894032207581	0.00311075872193112	0.00461084470675028
V106b	0.00234981435364193	0.00124876922132572	0.00368867576540022
canarito58	0.00234352074584237	0.00696595351881242	0.00793065289561048
ccuenta_debitos_automaticos	0.00232247322587498	0.00365026957590694	0.00193655477683512
mvr_msaldopesos2	0.00228003465945728	0.0103457028232416	0.00783843600147547
V101	0.00224751891400493	0.00218791260598051	0.00267428992991516
V159	0.00221381294032928	0.00432264582296361	0.00147547030616009
canarito43	0.00219748180693549	0.00950304118785046	0.00765400221320546
canarito52	0.00211050011453546	0.00750603308134508	0.00654739948358539
canarito55	0.00208195377481951	0.00685311454662926	0.00783843600147547
mvr_msaldopesos	0.00199507265704631	0.00286249002922857	0.00202877167097012
V140	0.00192118151918065	0.000870269695061658	0.000368867576540022
canarito27	0.00188936609443791	0.0030421522568406	0.00534857985983032
canarito47	0.00185413016425008	0.00304172401244539	0.00608631501291037
canarito15	0.00183734431611727	0.00425408732124535	0.00645518258945039
ccallcenter_transacciones	0.00183694070450236	0.0071596981351166	0.00212098856510513
chomebanking_transacciones	0.00179295544648089	0.00836916137287219	0.00451862781261527
canarito91	0.00173976633694883	0.00520925047223623	0.00562523054223534
canarito69	0.0017089517569343	0.00422777427262595	0.00544079675396533
V69	0.00169443112425362	0.007934416227741	0.0049797122832903
V120	0.0016681239334069	0.00124608669843411	0.000368867576540022
V10	0.00165571595138366	0.00797464893218237	0.00571744743637034
canarito80	0.00165335037542041	0.00655860231115415	0.00608631501291037
canarito95	0.00165173713660971	0.00902929496915854	0.00774621910734047
canarito31	0.00164755013519282	0.00373023822129122	0.00590188122464036
canarito16	0.0016251952429815	0.00347933839502449	0.00516414607156031
V127	0.00162092929144831	0.00388967189665102	0.00387310955367023
canarito50	0.00158705770550841	0.00538396390761719	0.00608631501291037
Visa_fechaalta	0.00157622777796731	0.00321533600324186	0.00590188122464036
canarito40	0.00156977874156898	0.0044866411576212	0.00516414607156031
canarito61	0.00153883925881896	0.00427850581666033	0.00682405016599041
V53b	0.00150896503895316	0.00634109013091572	0.00368867576540022
V33	0.00147966421434136	0.00580056690718962	0.00276650682405017
V102b	0.00143990433848508	0.00371365145937588	0.00479527849502029
ccaja_seguridad	0.00143747853503368	0.0048241028799809	0.00212098856510513
canarito32	0.00141992048610428	0.00432999792274061	0.00645518258945039
V105c	0.00137924851860876	0.0021007374639136	0.00239763924751014
Master_mfinanciacion_limite	0.00133125788802626	0.0038454017040516	0.00617853190704537
canarito34	0.00132748553611068	0.00556453401334706	0.00654739948358539
canarito3	0.00132179858535604	0.00444128322425795	0.00617853190704537
V128	0.00131251114717925	0.00421312660133213	0.00470306160088528
V106	0.00126529755244631	0.00225566600823577	0.00212098856510513
V15	0.00123158878613378	0.00416884441788964	0.00553301364810033
V24	0.001224097092329	0.00242198071453783	0.000737735153080044
V110c	0.00122294643168052	0.00206592633351562	0.00129103651789008
canarito8	0.00120590105460496	0.00186738195402991	0.00488749538915529
V52b	0.00118160991873183	0.00374816110571963	0.00580966433050535
canarito68	0.00114960228968308	0.00303580053597081	0.00571744743637034
Master_Fvencimiento	0.00113976487843535	0.00264730749850009	0.00488749538915529
canarito54	0.00112059974401448	0.00250835760905207	0.00424197713021025
canarito48	0.00109640354941199	0.00391614939111818	0.00654739948358539
V64b	0.00109058970986496	0.00383951591308381	0.00239763924751014
canarito66	0.00107532288506775	0.00332025588006877	0.00580966433050535
V11	0.00104211133699169	0.00872818263106443	0.0049797122832903
mrentabilidad	0.00103969483586526	0.00141278168575912	0.00285872371818517
V70b	0.00102749135080187	0.000786736343331631	0.00138325341202508
canarito33	0.00102528102998401	0.00193653143301356	0.00387310955367023
V128i	0.00102044594379754	0.00235877012882698	0.00313537440059019
mdescubierto_preacordado	0.0010191166985482	0.00893907757890805	0.00341202508299521
V46	0.00101175218687298	0.0030788305328017	0.00276650682405017
V100c	0.000983213331778357	0.00373774791500566	0.00276650682405017
ccaja_ahorro	0.000979936225093859	0.0100826494210388	0.00378089265953523
Master_msaldopesos	0.00094087609207926	0.00361507131257568	0.00359645887126522
V155i	0.000940370814453002	0.000435387511724004	0.000553301364810033
canarito6	0.000927212626729263	0.00431253240332629	0.00516414607156031
V111b	0.000923621008774385	0.00180453965849894	0.00212098856510513
canarito70	0.000916727663898503	0.00261894744167158	0.00461084470675028
V13	0.000914649644664632	0.00731926884868286	0.00368867576540022
canarito13	0.000897890097373452	0.00326306983650975	0.00507192917742531
canarito57	0.000894102385531369	0.00227770003885821	0.00359645887126522
canarito73	0.000890658032001154	0.0017714689133231	0.00387310955367023
V74	0.000886270703256157	0.00159795627522631	0.00138325341202508
canarito42	0.000874609505294152	0.00351643806347049	0.00424197713021025
canarito11	0.000861263187858638	0.00172479883913291	0.00341202508299521
V120i	0.000858735230129649	0.00094113900353648	0.000368867576540022
mv_Fvencimiento	0.00085216494108469	0.00166350850129019	0.00322759129472519
V84	0.00083724733301692	0.00286333795313109	0.0033198081888602
canarito98	0.000832573425259183	0.00151776836871168	0.00387310955367023
canarito36	0.00082163820033591	0.00275115162540623	0.00424197713021025
canarito76	0.000804270196809781	0.00124234384241996	0.00350424197713021
V52	0.000791500068782553	0.00111355876193668	0.00212098856510513
ctarjeta_master_transacciones	0.000790830172071519	0.000354841592894975	0.000553301364810033
V73b	0.000785820005630866	0.000517242145424801	0.00119881962375507
V25	0.000785378659742144	0.000580865558732638	0.00101438583548506
V65	0.000781130895226797	0.00155128106210338	0.00221320545924013
mpasivos_margen	0.00078044765450768	0.00226029276068164	0.00230542235337514
canarito35	0.000773518455984443	0.00693654511970443	0.0049797122832903
canarito81	0.000765595462321557	0.00220440172817375	0.00341202508299521
canarito93	0.000760347003668913	0.00319969137899598	0.00405754334194024
canarito41	0.000742250136597527	0.00250742574924809	0.00479527849502029
canarito22	0.000742099405037005	0.00313723964235344	0.00387310955367023
cliente_antiguedad	0.000739075095529462	0.00178647288395374	0.00230542235337514
canarito79	0.000738785075018122	0.0025867211944431	0.00322759129472519
V109b	0.000729889553916768	0.00370494610731001	0.00129103651789008
canarito74	0.000721680153758664	0.00113663085697312	0.00285872371818517
canarito65	0.000716823845041616	0.00152211076687913	0.00368867576540022
Visa_mconsumosdolares	0.000716227765269882	0.0043202767749693	0.00248985614164515
Visa_Fvencimiento	0.000714744877228073	0.00299136761050121	0.00451862781261527
tpaquete4	0.000714649062894212	0.00497691418401314	0.00212098856510513
mv_mfinanciacion_limite	0.000710880303190383	0.00160609120575776	0.00258207303578015
canarito63	0.00070791729009261	0.0013391664742222	0.00212098856510513
V33b	0.000705183612479613	0.00213960835117819	0.00147547030616009
V8	0.0007034197237816	0.00286041561337816	0.00359645887126522
V36	0.000701059072830808	0.000581180746607514	0.00202877167097012
canarito4	0.0006969183547023	0.00290473205637227	0.00359645887126522
canarito9	0.00068805861925546	0.0011904474736306	0.00276650682405017
canarito90	0.000687282592260025	0.00475765647961983	0.00544079675396533
canarito85	0.000685077073346598	0.00281526495030219	0.00414976023607525
V148i	0.000672365190122004	0.0010961617616256	0.00258207303578015
V82	0.000671948042411804	0.00264757643598028	0.00258207303578015
canarito24	0.00066912392673374	0.00364233848970761	0.00461084470675028
V49	0.000666025691563053	0.00160054458435097	0.00239763924751014
canarito84	0.00066410492347124	0.00119354453709678	0.0033198081888602
V158	0.000658686419320926	0.00250098152758894	0.00313537440059019
V86	0.000647176144350995	0.00472562037290282	0.00295094061232018
V60b	0.000643391234058636	0.00239750055192994	0.00230542235337514
canarito78	0.000627510503465927	0.00152620649627494	0.00285872371818517
canarito86	0.000627493341060696	0.0020772868008318	0.00368867576540022
V50	0.000613279965413073	0.00140027181048619	0.00276650682405017
canarito25	0.000612248160668243	0.00117148823776578	0.00304315750645518
V148	0.000610553004779743	0.00108365702528541	0.00184433788270011
V85	0.000609453148574957	0.00196418916903392	0.00248985614164515
canarito77	0.00060799949793554	0.00294564823886839	0.00378089265953523
canarito44	0.000605374554660693	0.00433482166760827	0.00359645887126522
V115d	0.000602654221231564	0.00105031391667421	0.00156768720029509
canarito94	0.000600652197852933	0.00193008035944409	0.00368867576540022
numero_de_cliente	0.000600144110985211	0.00308723611379092	0.00424197713021025
canarito26	0.000600062321793804	0.00104897094225083	0.00304315750645518
V11b	0.000590714045827497	0.00182041382174065	0.00248985614164515
canarito28	0.000588512320086619	0.00213996807647017	0.00359645887126522
canarito18	0.000586466358938267	0.00194670309388863	0.00341202508299521
V47b	0.000583873934170979	0.00149440164153134	0.00221320545924013
canarito19	0.000580527768428658	0.00102946184058256	0.00276650682405017
canarito99	0.000575838393055429	0.00182577372859112	0.00405754334194024
V113	0.000573131896359892	0.000973139137724292	0.00156768720029509
canarito56	0.000564926407614105	0.00180297570996763	0.00322759129472519
V155	0.000557139434720264	0.00178273345389475	0.000553301364810033
V94c	0.000555830552685096	0.00103867252103477	0.00202877167097012
